method,k,r,window,shift,initSubseq,ActSubSeq,Existence,Rrecall,Rprecision,f1Ex+Rpr,f1R+R,features,dataset,normalize
dyn,0,0,200,100,,22,1.0,0.224137931034483,0.142857142857143,0.25,0.174496644295302,False,Yahoo_A1real_4_data.out,False
dyn,0,0,200,100,,23,1.0,0.5,0.5,0.666666666666667,0.5,False,Yahoo_A1real_5_data.out,False
dyn,0,0,200,100,,11,1.0,0.333333333333333,0.166666666666667,0.285714285714286,0.222222222222222,False,Yahoo_A1real_6_data.out,False
dyn,0,0,200,100,,23,0.333333333333333,0.075471698113208,0.333333333333333,0.333333333333333,0.123076923076923,False,Yahoo_A1real_7_data.out,False
dyn,0,0,200,100,,125,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_8_data.out,False
dyn,0,0,200,100,,144,1.0,0.084854933186894,1.0,1.0,0.156435539151068,False,Yahoo_A1real_9_data.out,False
dyn,0,0,200,100,,24,0.0,1.0,0.0,0.0,0.0,False,Yahoo_A1real_10_data.out,False
dyn,0,0,200,100,,42,1.0,0.338461538461538,0.333333333333333,0.5,0.33587786259542,False,Yahoo_A1real_11_data.out,False
dyn,0,0,200,100,,74,1.0,0.33384999569448,1.0,1.0,0.500581020012912,False,Yahoo_A1real_12_data.out,False
dyn,0,0,200,100,,24,1.0,0.481018213737108,0.428571428571429,0.6,0.4532827847665,False,Yahoo_A1real_13_data.out,False
dyn,0,0,200,100,,25,1.0,0.5,0.166666666666667,0.285714285714286,0.25,False,Yahoo_A1real_14_data.out,False
dyn,0,0,200,100,,24,1.0,0.484419574281325,0.5,0.666666666666667,0.492086491306286,False,Yahoo_A1real_15_data.out,False
dyn,0,0,200,100,,167,1.0,0.053956834532374,1.0,1.0,0.102389078498293,False,Yahoo_A1real_16_data.out,False
dyn,0,0,200,100,,23,0.666666666666667,0.090168776371308,0.6,0.631578947368421,0.156776915082228,False,Yahoo_A1real_17_data.out,False
dyn,0,0,200,100,,24,1.0,0.489795918367347,0.333333333333333,0.5,0.396694214876033,False,Yahoo_A1real_18_data.out,False
dyn,0,0,200,100,,23,0.666666666666667,0.025079617834395,0.375,0.48,0.047014925373134,False,Yahoo_A1real_19_data.out,False
dyn,0,0,200,100,,24,0.666666666666667,0.29874213836478,0.333333333333333,0.444444444444444,0.315091210613599,False,Yahoo_A1real_20_data.out,False
dyn,0,0,200,100,,124,0.0,1.0,0.0,0.0,0.0,False,Yahoo_A1real_21_data.out,False
dyn,0,0,200,100,,24,1.0,0.081395348837209,0.25,0.4,0.12280701754386,False,Yahoo_A1real_22_data.out,False
dyn,0,0,200,100,,24,1.0,0.338627047069729,0.571428571428571,0.727272727272727,0.425251305131066,False,Yahoo_A1real_23_data.out,False
dyn,0,0,200,100,,24,0.666666666666667,0.340425531914894,0.5,0.571428571428571,0.40506329113924,False,Yahoo_A1real_24_data.out,False
dyn,0,0,200,100,,67,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_25_data.out,False
dyn,0,0,200,100,,24,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_26_data.out,False
dyn,0,0,200,100,,24,1.0,0.287234042553191,0.5,0.666666666666667,0.364864864864865,False,Yahoo_A1real_27_data.out,False
dyn,0,0,200,100,,24,0.75,0.28931914893617,0.5,0.6,0.366542670763923,False,Yahoo_A1real_28_data.out,False
dyn,0,0,200,100,,24,1.0,0.492757874426366,0.571428571428571,0.727272727272727,0.529185330898342,False,Yahoo_A1real_29_data.out,False
dyn,0,0,200,100,,24,1.0,0.437137330754352,0.666666666666667,0.8,0.52803738317757,False,Yahoo_A1real_30_data.out,False
dyn,0,0,200,100,,19,0.5,0.008474576271186,0.2,0.285714285714286,0.016260162601626,False,Yahoo_A1real_31_data.out,False
dyn,0,0,200,100,,211,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_32_data.out,False
dyn,0,0,200,100,,74,1.0,0.531645569620253,0.5,0.666666666666667,0.515337423312883,False,Yahoo_A1real_33_data.out,False
dyn,0,0,200,100,,24,0.25,0.122340425531915,0.5,0.333333333333333,0.196581196581197,False,Yahoo_A1real_34_data.out,False
dyn,0,0,200,100,,24,1.0,0.49531914893617,0.5,0.666666666666667,0.497648567764002,False,Yahoo_A1real_36_data.out,False
dyn,0,0,200,100,,168,0.0,1.0,0.0,0.0,0.0,False,Yahoo_A1real_37_data.out,False
dyn,0,0,200,100,,24,0.666666666666667,0.039529914529915,0.5,0.571428571428571,0.073267326732673,False,Yahoo_A1real_38_data.out,False
dyn,0,0,200,100,,168,0.5,0.010869565217391,1.0,0.666666666666667,0.021505376344086,False,Yahoo_A1real_39_data.out,False
dyn,0,0,200,100,,24,0.5,0.004,0.25,0.333333333333333,0.007874015748032,False,Yahoo_A1real_40_data.out,False
dyn,0,0,200,100,,14,1.0,0.600722673893406,0.5,0.666666666666667,0.545752974969224,False,Yahoo_A1real_41_data.out,False
dyn,0,0,200,100,,24,1.0,0.146341463414634,0.222222222222222,0.363636363636364,0.176470588235294,False,Yahoo_A1real_42_data.out,False
dyn,0,0,200,100,,23,1.0,0.417622368096175,0.5,0.666666666666667,0.455113544107072,False,Yahoo_A1real_43_data.out,False
dyn,0,0,200,100,,24,1.0,0.335707502374169,0.666666666666667,0.8,0.446549818411495,False,Yahoo_A1real_44_data.out,False
dyn,0,0,200,100,,125,0.0,1.0,0.0,0.0,0.0,False,Yahoo_A1real_45_data.out,False
dyn,0,0,200,100,,24,1.0,0.346961479627312,0.5,0.666666666666667,0.409654379771776,False,Yahoo_A1real_46_data.out,False
dyn,0,0,200,100,,24,1.0,0.466610707638407,0.428571428571429,0.6,0.446782860091484,False,Yahoo_A1real_47_data.out,False
dyn,0,0,200,100,,125,1.0,0.025735294117647,0.5,0.666666666666667,0.048951048951049,False,Yahoo_A1real_48_data.out,False
dyn,0,0,200,100,,24,1.0,0.489795918367347,0.333333333333333,0.5,0.396694214876033,False,Yahoo_A1real_49_data.out,False
dyn,0,0,200,100,,24,1.0,0.4,0.166666666666667,0.285714285714286,0.235294117647059,False,Yahoo_A1real_50_data.out,False
dyn,0,0,200,100,,24,0.666666666666667,0.329934988179669,1.0,0.8,0.496167092545273,False,Yahoo_A1real_51_data.out,False
dyn,0,0,200,100,,24,1.0,0.493044189852701,0.666666666666667,0.8,0.566858755733271,False,Yahoo_A1real_52_data.out,False
dyn,0,0,200,100,,24,0.75,0.356382978723404,1.0,0.857142857142857,0.525490196078431,False,Yahoo_A1real_53_data.out,False
dyn,0,0,200,100,,24,1.0,0.375,1.0,1.0,0.545454545454545,False,Yahoo_A1real_54_data.out,False
dyn,0,0,200,100,,24,1.0,0.201684397163121,0.666666666666667,0.8,0.309681810447507,False,Yahoo_A1real_55_data.out,False
dyn,0,0,200,100,,24,0.75,0.343860815602837,0.833333333333333,0.789473684210526,0.486836737895761,False,Yahoo_A1real_56_data.out,False
dyn,0,0,200,100,,24,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_57_data.out,False
dyn,0,0,200,100,,51,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_58_data.out,False
dyn,0,0,200,100,,125,0.333333333333333,0.014109347442681,1.0,0.5,0.027826086956522,False,Yahoo_A1real_60_data.out,False
dyn,0,0,200,100,,24,1.0,0.402173913043478,0.666666666666667,0.8,0.501694915254237,False,Yahoo_A1real_61_data.out,False
dyn,0,0,200,100,,13,0.666666666666667,0.416923076923077,0.5,0.571428571428571,0.454697986577181,False,Yahoo_A1real_62_data.out,False
dyn,0,0,200,100,,125,0.0,1.0,0.0,0.0,0.0,False,Yahoo_A1real_63_data.out,False
dyn,0,0,200,100,,24,1.0,0.197569248162804,0.285714285714286,0.444444444444444,0.233603475645417,False,Yahoo_A1real_65_data.out,False
dyn,0,0,200,100,,86,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_66_data.out,False
dyn,0,0,200,100,,13,1.0,0.392156862745098,0.333333333333333,0.5,0.36036036036036,False,Yahoo_A1real_67_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.476190476190476,1.0,1.0,0.645161290322581,False,Yahoo_A1real_1_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.238095238095238,0.111111111111111,0.181818181818182,0.151515151515152,False,Yahoo_A1real_2_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.263157894736842,0.25,0.333333333333333,0.256410256410256,False,Yahoo_A1real_3_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.57258064516129,0.214285714285714,0.352941176470588,0.311859443631039,False,Yahoo_A1real_4_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.5,0.2,0.333333333333333,0.285714285714286,False,Yahoo_A1real_5_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.294117647058824,0.25,0.4,0.27027027027027,False,Yahoo_A1real_6_data.out,False
dyn,0,0,200,100,10.0,10,0.666666666666667,0.054693274205469,0.428571428571429,0.521739130434783,0.097006772995412,False,Yahoo_A1real_7_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.492105263157895,0.375,0.545454545454545,0.425644916540212,False,Yahoo_A1real_8_data.out,False
dyn,0,0,200,100,10.0,10,0.75,0.388157894736842,1.0,0.857142857142857,0.559241706161137,False,Yahoo_A1real_9_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.318181818181818,0.166666666666667,0.285714285714286,0.21875,False,Yahoo_A1real_10_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.03030303030303,0.25,0.4,0.054054054054054,False,Yahoo_A1real_11_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.596491228070175,0.5,0.666666666666667,0.544,False,Yahoo_A1real_12_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.418300653594771,0.6,0.75,0.492939666238768,False,Yahoo_A1real_13_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.5,0.111111111111111,0.2,0.181818181818182,False,Yahoo_A1real_14_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.420681605975724,0.6,0.75,0.494589031697388,False,Yahoo_A1real_15_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.476190476190476,0.333333333333333,0.5,0.392156862745098,False,Yahoo_A1real_16_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.131058470193148,0.571428571428571,0.727272727272727,0.213215475756526,False,Yahoo_A1real_17_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_18_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.135298762832324,0.454545454545455,0.625,0.208527729319648,False,Yahoo_A1real_19_data.out,False
dyn,0,0,200,100,10.0,10,0.666666666666667,0.273333333333333,0.25,0.363636363636364,0.261146496815287,False,Yahoo_A1real_20_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.502288329519451,1.0,1.0,0.668697638994669,False,Yahoo_A1real_21_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_22_data.out,False
dyn,0,0,200,100,10.0,10,0.75,0.162004225160147,0.333333333333333,0.461538461538462,0.218038820036,False,Yahoo_A1real_23_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.481311975591152,0.75,0.857142857142857,0.586340405761189,False,Yahoo_A1real_24_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.076923076923077,0.125,0.222222222222222,0.095238095238095,False,Yahoo_A1real_25_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_26_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.394736842105263,0.25,0.4,0.306122448979592,False,Yahoo_A1real_27_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.397314161692892,0.5,0.666666666666667,0.442781557067271,False,Yahoo_A1real_28_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.496853546910755,0.571428571428571,0.727272727272727,0.531538079026891,False,Yahoo_A1real_29_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.394736842105263,0.4,0.571428571428571,0.397350993377483,False,Yahoo_A1real_30_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.01219512195122,0.125,0.2,0.022222222222222,False,Yahoo_A1real_31_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.024390243902439,0.25,0.333333333333333,0.044444444444445,False,Yahoo_A1real_32_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.666666666666667,0.25,0.4,0.363636363636364,False,Yahoo_A1real_33_data.out,False
dyn,0,0,200,100,10.0,10,0.75,0.113038277511962,0.6,0.666666666666667,0.190236537493709,False,Yahoo_A1real_34_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.490430622009569,0.285714285714286,0.444444444444444,0.361074416556583,False,Yahoo_A1real_36_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_37_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.383771929824561,0.6,0.75,0.468123049487294,False,Yahoo_A1real_38_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.226708074534161,0.4,0.444444444444444,0.289395441030723,False,Yahoo_A1real_39_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.026315789473684,0.111111111111111,0.181818181818182,0.042553191489362,False,Yahoo_A1real_40_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.566188197767145,0.428571428571429,0.6,0.48786074209803,False,Yahoo_A1real_41_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_42_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.357832988267771,0.333333333333333,0.5,0.345148943251789,False,Yahoo_A1real_43_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.400438596491228,0.75,0.857142857142857,0.522112085398399,False,Yahoo_A1real_44_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.526315789473684,0.2,0.333333333333333,0.289855072463768,False,Yahoo_A1real_45_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.283368421052632,0.428571428571429,0.6,0.341162554917202,False,Yahoo_A1real_46_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.414684860298895,0.75,0.857142857142857,0.534073474852855,False,Yahoo_A1real_47_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.119047619047619,0.111111111111111,0.2,0.114942528735632,False,Yahoo_A1real_48_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_49_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.3125,0.5,0.666666666666667,0.384615384615385,False,Yahoo_A1real_50_data.out,False
dyn,0,0,200,100,10.0,10,0.666666666666667,0.292105263157895,0.333333333333333,0.444444444444444,0.311360448807854,False,Yahoo_A1real_51_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.498245614035088,0.571428571428571,0.727272727272727,0.532333645735708,False,Yahoo_A1real_52_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.479405034324943,1.0,1.0,0.648105181747873,False,Yahoo_A1real_53_data.out,False
dyn,0,0,200,100,10.0,10,0.5,0.225,1.0,0.666666666666667,0.36734693877551,False,Yahoo_A1real_54_data.out,False
dyn,0,0,200,100,10.0,10,0.75,0.363157894736842,0.75,0.75,0.48936170212766,False,Yahoo_A1real_55_data.out,False
dyn,0,0,200,100,10.0,10,0.75,0.363157894736842,0.75,0.75,0.48936170212766,False,Yahoo_A1real_56_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_57_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.057692307692308,0.142857142857143,0.25,0.082191780821918,False,Yahoo_A1real_58_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.401732932875667,0.444444444444444,0.615384615384615,0.422010739007072,False,Yahoo_A1real_60_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.457317073170732,0.4,0.571428571428571,0.42674253200569,False,Yahoo_A1real_61_data.out,False
dyn,0,0,200,100,10.0,10,0.666666666666667,0.342105263157895,0.5,0.571428571428571,0.40625,False,Yahoo_A1real_62_data.out,False
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,False,Yahoo_A1real_63_data.out,False
dyn,0,0,200,100,10.0,10,0.333333333333333,0.166666666666667,0.2,0.25,0.181818181818182,False,Yahoo_A1real_65_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.237899917965546,0.2,0.333333333333333,0.217309853877857,False,Yahoo_A1real_66_data.out,False
dyn,0,0,200,100,10.0,10,1.0,0.166666666666667,0.5,0.666666666666667,0.25,False,Yahoo_A1real_67_data.out,False
dyn,0,0,200,100,,48,1.0,0.030927835051546,0.222222222222222,0.363636363636364,0.054298642533937,True,Yahoo_A1real_1_data.out,True
dyn,0,0,200,100,,71,1.0,0.02013422818792,0.25,0.4,0.037267080745342,True,Yahoo_A1real_2_data.out,True
dyn,0,0,200,100,,24,1.0,0.430994824611846,0.25,0.4,0.316445007388643,True,Yahoo_A1real_3_data.out,True
dyn,0,0,200,100,,22,1.0,0.224137931034483,0.1,0.181818181818182,0.138297872340426,True,Yahoo_A1real_4_data.out,True
dyn,0,0,200,100,,23,1.0,0.043478260869565,0.25,0.4,0.074074074074074,True,Yahoo_A1real_5_data.out,True
dyn,0,0,200,100,,11,1.0,0.388888888888889,0.090909090909091,0.166666666666667,0.147368421052632,True,Yahoo_A1real_6_data.out,True
dyn,0,0,200,100,,23,0.666666666666667,0.04505773021684,0.25,0.363636363636364,0.076354092102124,True,Yahoo_A1real_7_data.out,True
dyn,0,0,200,100,,125,1.0,0.011154395533048,0.454545454545455,0.625,0.021774453167182,True,Yahoo_A1real_8_data.out,True
dyn,0,0,200,100,,144,1.0,0.005031004027091,0.714285714285714,0.833333333333333,0.009991632930468,True,Yahoo_A1real_9_data.out,True
dyn,0,0,200,100,,24,1.0,0.361111111111111,0.25,0.4,0.295454545454545,True,Yahoo_A1real_10_data.out,True
dyn,0,0,200,100,,42,1.0,0.015384615384615,0.125,0.222222222222222,0.027397260273973,True,Yahoo_A1real_11_data.out,True
dyn,0,0,200,100,,74,1.0,0.269224145354344,0.222222222222222,0.363636363636364,0.243475552180981,True,Yahoo_A1real_12_data.out,True
dyn,0,0,200,100,,24,0.666666666666667,0.017555409260478,0.181818181818182,0.285714285714286,0.032019211526916,True,Yahoo_A1real_13_data.out,True
dyn,0,0,200,100,,25,1.0,0.04,0.133333333333333,0.235294117647059,0.061538461538462,True,Yahoo_A1real_14_data.out,True
dyn,0,0,200,100,,24,0.666666666666667,0.017555409260478,0.222222222222222,0.333333333333333,0.032540166768355,True,Yahoo_A1real_15_data.out,True
dyn,0,0,200,100,,167,1.0,0.007194244604317,0.111111111111111,0.2,0.013513513513514,True,Yahoo_A1real_16_data.out,True
dyn,0,0,200,100,,23,1.0,0.023544303797468,0.461538461538462,0.631578947368421,0.044803083222932,True,Yahoo_A1real_17_data.out,True
dyn,0,0,200,100,,24,1.0,0.040816326530612,0.181818181818182,0.307692307692308,0.066666666666667,True,Yahoo_A1real_18_data.out,True
dyn,0,0,200,100,,23,1.0,0.023412951167728,0.625,0.769230769230769,0.04513510858621,True,Yahoo_A1real_19_data.out,True
dyn,0,0,200,100,,24,1.0,0.01799565738245,0.5,0.666666666666667,0.034740942565785,True,Yahoo_A1real_20_data.out,True
dyn,0,0,200,100,,124,1.0,0.011363636363636,0.166666666666667,0.285714285714286,0.021276595744681,True,Yahoo_A1real_21_data.out,True
dyn,0,0,200,100,,24,1.0,0.011627906976744,0.076923076923077,0.142857142857143,0.02020202020202,True,Yahoo_A1real_22_data.out,True
dyn,0,0,200,100,,24,1.0,0.032461633535895,0.6,0.75,0.061591024937424,True,Yahoo_A1real_23_data.out,True
dyn,0,0,200,100,,24,1.0,0.176346559325283,0.333333333333333,0.5,0.230663156575154,True,Yahoo_A1real_24_data.out,True
dyn,0,0,200,100,,67,1.0,0.073394495412844,0.144230769230769,0.252100840336134,0.097284150790434,True,Yahoo_A1real_25_data.out,True
dyn,0,0,200,100,,24,0.0,0.0,0.0,0.0,0.0,True,Yahoo_A1real_26_data.out,True
dyn,0,0,200,100,,24,0.5,0.074468085106383,0.153846153846154,0.235294117647059,0.100358422939068,True,Yahoo_A1real_27_data.out,True
dyn,0,0,200,100,,24,0.5,0.00931914893617,0.3,0.375,0.018076764341725,True,Yahoo_A1real_28_data.out,True
dyn,0,0,200,100,,24,0.25,0.005208333333333,0.125,0.166666666666667,0.01,True,Yahoo_A1real_29_data.out,True
dyn,0,0,200,100,,24,1.0,0.482591876208898,0.25,0.4,0.329372937293729,True,Yahoo_A1real_30_data.out,True
dyn,0,0,200,100,,19,0.5,0.008474576271186,0.111111111111111,0.181818181818182,0.015748031496063,True,Yahoo_A1real_31_data.out,True
dyn,0,0,200,100,,211,1.0,0.004807692307692,0.333333333333333,0.5,0.009478672985782,True,Yahoo_A1real_32_data.out,True
dyn,0,0,200,100,,74,1.0,0.531645569620253,0.111111111111111,0.2,0.183807439824945,True,Yahoo_A1real_33_data.out,True
dyn,0,0,200,100,,24,0.5,0.01031914893617,0.25,0.333333333333333,0.019820187985288,True,Yahoo_A1real_34_data.out,True
dyn,0,0,200,100,,24,1.0,0.050638297872341,0.3,0.461538461538462,0.086650485436893,True,Yahoo_A1real_36_data.out,True
dyn,0,0,200,100,,168,1.0,0.005037783375315,0.222222222222222,0.363636363636364,0.009852216748768,True,Yahoo_A1real_37_data.out,True
dyn,0,0,200,100,,24,0.333333333333333,0.006944444444444,0.071428571428572,0.117647058823529,0.012658227848101,True,Yahoo_A1real_38_data.out,True
dyn,0,0,200,100,,168,1.0,0.009855072463768,0.777777777777778,0.875,0.019463526333006,True,Yahoo_A1real_39_data.out,True
dyn,0,0,200,100,,24,0.5,0.02,0.222222222222222,0.307692307692308,0.036697247706422,True,Yahoo_A1real_40_data.out,True
dyn,0,0,200,100,,14,0.5,0.182926829268293,0.142857142857143,0.222222222222222,0.160427807486631,True,Yahoo_A1real_41_data.out,True
dyn,0,0,200,100,,24,1.0,0.01219512195122,0.076923076923077,0.142857142857143,0.021052631578947,True,Yahoo_A1real_42_data.out,True
dyn,0,0,200,100,,23,1.0,0.032691800124305,0.454545454545455,0.625,0.06099660485725,True,Yahoo_A1real_43_data.out,True
dyn,0,0,200,100,,24,1.0,0.025403608736942,0.333333333333333,0.5,0.047209353628943,True,Yahoo_A1real_44_data.out,True
dyn,0,0,200,100,,125,1.0,0.004016064257028,0.142857142857143,0.25,0.0078125,True,Yahoo_A1real_45_data.out,True
dyn,0,0,200,100,,24,0.333333333333333,0.035460992907802,0.25,0.285714285714286,0.062111801242236,True,Yahoo_A1real_46_data.out,True
dyn,0,0,200,100,,24,0.333333333333333,0.006289308176101,0.083333333333333,0.133333333333333,0.011695906432749,True,Yahoo_A1real_47_data.out,True
dyn,0,0,200,100,,125,1.0,0.014705882352941,0.111111111111111,0.2,0.025974025974026,True,Yahoo_A1real_48_data.out,True
dyn,0,0,200,100,,24,1.0,0.040816326530612,0.181818181818182,0.307692307692308,0.066666666666667,True,Yahoo_A1real_49_data.out,True
dyn,0,0,200,100,,24,1.0,0.4,0.083333333333333,0.153846153846154,0.137931034482759,True,Yahoo_A1real_50_data.out,True
dyn,0,0,200,100,,24,0.666666666666667,0.028368794326241,0.272727272727273,0.387096774193548,0.051391862955032,True,Yahoo_A1real_51_data.out,True
dyn,0,0,200,100,,24,0.75,0.139823717948718,0.333333333333333,0.461538461538462,0.197008185153824,True,Yahoo_A1real_52_data.out,True
dyn,0,0,200,100,,24,1.0,0.137579068430132,0.444444444444444,0.615384615384615,0.210116090786838,True,Yahoo_A1real_53_data.out,True
dyn,0,0,200,100,,24,0.5,0.010416666666667,0.25,0.333333333333333,0.02,True,Yahoo_A1real_54_data.out,True
dyn,0,0,200,100,,24,0.5,0.037234042553192,0.333333333333333,0.4,0.066985645933014,True,Yahoo_A1real_55_data.out,True
dyn,0,0,200,100,,24,0.5,0.148936170212766,0.333333333333333,0.4,0.205882352941176,True,Yahoo_A1real_56_data.out,True
dyn,0,0,200,100,,24,0.333333333333333,0.014184397163121,0.111111111111111,0.166666666666667,0.025157232704403,True,Yahoo_A1real_57_data.out,True
dyn,0,0,200,100,,51,0.0,0.0,0.0,0.0,0.0,True,Yahoo_A1real_58_data.out,True
dyn,0,0,200,100,,125,1.0,0.017601378243949,0.666666666666667,0.8,0.034297238486901,True,Yahoo_A1real_60_data.out,True
dyn,0,0,200,100,,24,1.0,0.264492753623188,0.222222222222222,0.363636363636364,0.241521918941274,True,Yahoo_A1real_61_data.out,True
dyn,0,0,200,100,,13,1.0,0.361842355175688,0.5,0.666666666666667,0.419847496473907,True,Yahoo_A1real_62_data.out,True
dyn,0,0,200,100,,125,1.0,0.03030303030303,0.1,0.181818181818182,0.046511627906977,True,Yahoo_A1real_63_data.out,True
dyn,0,0,200,100,,24,1.0,0.051300169587338,0.272727272727273,0.428571428571429,0.086356607588914,True,Yahoo_A1real_65_data.out,True
dyn,0,0,200,100,,86,1.0,0.005102040816327,0.1,0.181818181818182,0.009708737864078,True,Yahoo_A1real_66_data.out,True
dyn,0,0,200,100,,13,1.0,0.019607843137255,0.090909090909091,0.166666666666667,0.032258064516129,True,Yahoo_A1real_67_data.out,True
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,True,Yahoo_A1real_1_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.07034632034632,0.153846153846154,0.266666666666667,0.096546602302265,True,Yahoo_A1real_2_data.out,True
dyn,0,0,200,100,10.0,10,0.5,0.263157894736842,0.111111111111111,0.181818181818182,0.15625,True,Yahoo_A1real_3_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.282258064516129,0.25,0.4,0.265151515151515,True,Yahoo_A1real_4_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.1,0.111111111111111,0.2,0.105263157894737,True,Yahoo_A1real_5_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.352941176470588,0.090909090909091,0.166666666666667,0.144578313253012,True,Yahoo_A1real_6_data.out,True
dyn,0,0,200,100,10.0,10,0.666666666666667,0.028332101502833,0.181818181818182,0.285714285714286,0.049024832143238,True,Yahoo_A1real_7_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.047543859649123,0.375,0.545454545454545,0.084388623624663,True,Yahoo_A1real_8_data.out,True
dyn,0,0,200,100,10.0,10,0.5,0.025657894736842,0.2,0.285714285714286,0.045481049562682,True,Yahoo_A1real_9_data.out,True
dyn,0,0,200,100,10.0,10,0.0,0.0,0.0,0.0,0.0,True,Yahoo_A1real_10_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.03030303030303,0.1,0.181818181818182,0.046511627906977,True,Yahoo_A1real_11_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.596491228070175,0.181818181818182,0.307692307692308,0.278688524590164,True,Yahoo_A1real_12_data.out,True
dyn,0,0,200,100,10.0,10,0.666666666666667,0.11391223155929,0.222222222222222,0.333333333333333,0.150617283950617,True,Yahoo_A1real_13_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.05,0.083333333333333,0.153846153846154,0.0625,True,Yahoo_A1real_14_data.out,True
dyn,0,0,200,100,10.0,10,0.666666666666667,0.11391223155929,0.222222222222222,0.333333333333333,0.150617283950617,True,Yahoo_A1real_15_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.095238095238095,0.111111111111111,0.2,0.102564102564103,True,Yahoo_A1real_16_data.out,True
dyn,0,0,200,100,10.0,10,1.0,0.030342461702254,0.5,0.666666666666667,0.057212959348687,True,Yahoo_A1real_17_data.out,True
